batchsize,trial_id,engine,elapsed_time
46415,40,XGBoost,0.193019
46415,41,XGBoost,0.192844
46415,42,XGBoost,0.192752
46415,43,XGBoost,0.192512
46415,44,XGBoost,0.26725
46415,45,XGBoost,0.1928
46415,46,XGBoost,0.192774
46415,47,XGBoost,0.192544
46415,48,XGBoost,0.192924
46415,49,XGBoost,0.192611
46415,50,XGBoost,0.192634
46415,51,XGBoost,0.19275
46415,52,XGBoost,0.192574
46415,53,XGBoost,0.192638
46415,54,XGBoost,0.192862
46415,55,XGBoost,0.192695
46415,56,XGBoost,0.192712
46415,57,XGBoost,0.192749
46415,58,XGBoost,0.192573
46415,59,XGBoost,0.192438
46415,60,XGBoost,0.19275
46415,61,XGBoost,0.192951
46415,62,XGBoost,0.192975
46415,63,XGBoost,0.192367
46415,64,XGBoost,0.192687
46415,65,XGBoost,0.19303
46415,66,XGBoost,0.192423
46415,67,XGBoost,0.19283
46415,68,XGBoost,0.19275
46415,69,XGBoost,0.192662
46415,70,XGBoost,0.192619
46415,71,XGBoost,0.192924
46415,72,XGBoost,0.192998
46415,73,XGBoost,0.192644
46415,74,XGBoost,0.192708
46415,75,XGBoost,0.264447
46415,76,XGBoost,0.192888
46415,77,XGBoost,0.192626
46415,78,XGBoost,0.192894
46415,79,XGBoost,0.192809
46415,80,XGBoost,0.192751
46415,81,XGBoost,0.192676
46415,82,XGBoost,0.192611
46415,83,XGBoost,0.192494
46415,84,XGBoost,0.19278
46415,85,XGBoost,0.192575
46415,86,XGBoost,0.19265
46415,87,XGBoost,0.192541
46415,88,XGBoost,0.192685
46415,89,XGBoost,0.192611
46415,90,XGBoost,0.192483
46415,91,XGBoost,0.192553
46415,92,XGBoost,0.192788
46415,93,XGBoost,0.19258
46415,94,XGBoost,0.19257
46415,95,XGBoost,0.192832
46415,96,XGBoost,0.193018
46415,97,XGBoost,0.192688
46415,98,XGBoost,0.19252
46415,99,XGBoost,0.192642
46415,100,XGBoost,0.192739
100000,1,XGBoost,0.407653
100000,2,XGBoost,0.408359
100000,3,XGBoost,0.407447
100000,4,XGBoost,0.407899
100000,5,XGBoost,0.407751
100000,6,XGBoost,0.472791
100000,7,XGBoost,0.40773
100000,8,XGBoost,0.40786
100000,9,XGBoost,0.408386
100000,10,XGBoost,0.407973
100000,11,XGBoost,0.407598
100000,12,XGBoost,0.408195
100000,13,XGBoost,0.408335
100000,14,XGBoost,0.407865
100000,15,XGBoost,0.407829
100000,16,XGBoost,0.407601
100000,17,XGBoost,0.407748
100000,18,XGBoost,0.407497
100000,19,XGBoost,0.407484
100000,20,XGBoost,0.407891
100000,21,XGBoost,0.407821
100000,22,XGBoost,0.407927
100000,23,XGBoost,0.407874
100000,24,XGBoost,0.407803
100000,25,XGBoost,0.472433
100000,26,XGBoost,0.408085
100000,27,XGBoost,0.407884
100000,28,XGBoost,0.407857
100000,29,XGBoost,0.40843
100000,30,XGBoost,0.408104
100000,31,XGBoost,0.40772
100000,32,XGBoost,0.407844
100000,33,XGBoost,0.408139
100000,34,XGBoost,0.408087
100000,35,XGBoost,0.407522
100000,36,XGBoost,0.408458
100000,37,XGBoost,0.408194
100000,38,XGBoost,0.407914
100000,39,XGBoost,0.407776
100000,40,XGBoost,0.407922
100000,41,XGBoost,0.407899
100000,42,XGBoost,0.407917
100000,43,XGBoost,0.407764
100000,44,XGBoost,0.40792
100000,45,XGBoost,0.40835
100000,46,XGBoost,0.408399
100000,47,XGBoost,0.407941
100000,48,XGBoost,0.407775
100000,49,XGBoost,0.407823
100000,50,XGBoost,0.408095
100000,51,XGBoost,0.407548
100000,52,XGBoost,0.407907
100000,53,XGBoost,0.407933
100000,54,XGBoost,0.407755
100000,55,XGBoost,0.407622
100000,56,XGBoost,0.407624
100000,57,XGBoost,0.407903
100000,58,XGBoost,0.407665
100000,59,XGBoost,0.565601
100000,60,XGBoost,0.407518
100000,61,XGBoost,0.407611
100000,62,XGBoost,0.408221
100000,63,XGBoost,0.407639
100000,64,XGBoost,0.408295
100000,65,XGBoost,0.407715
100000,66,XGBoost,0.407461
100000,67,XGBoost,0.407893
100000,68,XGBoost,0.408039
100000,69,XGBoost,0.407439
100000,70,XGBoost,0.407479
100000,71,XGBoost,0.407014
100000,72,XGBoost,0.407934
100000,73,XGBoost,0.407824
100000,74,XGBoost,0.407714
100000,75,XGBoost,0.407894
100000,76,XGBoost,0.408035
100000,77,XGBoost,0.408255
100000,78,XGBoost,0.408182
100000,79,XGBoost,0.407681
100000,80,XGBoost,0.407994
100000,81,XGBoost,0.407447
100000,82,XGBoost,0.407601
100000,83,XGBoost,0.407503
100000,84,XGBoost,0.407709
100000,85,XGBoost,0.408079
100000,86,XGBoost,0.407905
100000,87,XGBoost,0.408128
100000,88,XGBoost,0.407551
100000,89,XGBoost,0.40812
100000,90,XGBoost,0.407472
100000,91,XGBoost,0.407802
100000,92,XGBoost,0.407847
100000,93,XGBoost,0.407223
100000,94,XGBoost,0.489034
100000,95,XGBoost,0.40811
100000,96,XGBoost,0.408005
100000,97,XGBoost,0.407694
100000,98,XGBoost,0.407183
100000,99,XGBoost,0.407542
100000,100,XGBoost,0.407651
